100944	chiesa S. Giovanni in vico Chiuso	ref_to/ref_to	100537 (chiesa Crocelle ai Mannesi) 300945 (chiesa S. Maria in vico Chiuso)	1:363,364,366,369n; 1:363,366
100950	chiesa S. Giovanniello	base/ref_to/ref_to/ref_to	 100887 (chiesa S. Giovanni Battista delle Monache) 100893 (chiesa S. Giovanni Battista) 100952 (chiesa S. Giovanni)	6:241,256,267d; 1:29,30; 2:400n,401n; 10:
100955	chiesa S. Giovanniello in vico Chiuso	ref_to	300945 (chiesa S. Maria in vico Chiuso)	1:369n
100958	chiesa S. Girolamo	ref_to/ref_to	100818 (chiesa S. Geronimo) 100817 (chiesa S. Geronimo dei Ciechi)	1:156,170n; 2:28,46
100956	chiesa S. Girolamo dei Ciechi	ref_to	100817 (chiesa S. Geronimo dei Ciechi)	2:61			Q55171459 (chiesa di San Gerolamo dei Ciechi) Q3670582 (chiesa di San Girolamo dei Ciechi) 	14.25547 40.845125
100966	chiesa S. Giuliano	base		6:240,241,242,243,244,391
100982	chiesa S. Giuseppe	base/ref_to	 100967 (chiesa S. Giuseppe Maggiore)	3:6,30,80,81d,83,85,87,223; 8:226,227,228,229,230,232,236,254,264; 10:184,569; 2:23n		N74 (chiesa S. Giuseppe) 
100967	chiesa S. Giuseppe Maggiore	base		2:466			Q3670669 (chiesa di San Giuseppe Maggiore) Q55171500 (chiesa di San Giuseppe Maggiore) 	14.2524 40.8432
100968	chiesa S. Giuseppe a Pontecorvo	base		4:102,116,122,130,222,223,229,238,240,243,244,248; 5:454
100971	chiesa S. Giuseppe dei Nudi	base		4:181,182,188,222; 5:388		N313 (chiesa S. Giuseppe dei Nudi) 	Q1255771 (chiesa di San Giuseppe dei Nudi) Q55171494 (chiesa di San Giuseppe dei Nudi) 	14.24798 40.85281
100973	chiesa S. Giuseppe dei Ruffi	base		1:440,441,445		N270 (chiesa S. Giuseppe dei Ruffi) 	Q1255775 (chiesa di San Giuseppe dei Ruffi) 	14.25806 40.85341
100975	chiesa S. Giuseppe dei Vecchi	base		4:133,134,142,143,144,151,156,158,160,166,240		N317 (chiesa S. Giuseppe dei Vecchi) 	Q1255776 (chiesa di San Giuseppe dei Vecchi) Q55171497 (chiesa di San Giuseppe dei Vecchi) 	14.246645 40.851875
100998	chiesa S. Gregorio Armeno	base		1:; 1:324,328,334n,346; 2:140		N183 (chiesa S. Gregorio Armeno) 	Q1255785 (chiesa di San Gregorio Armeno) 	14.257636 40.850175
101004	chiesa S. Gregorio Maggiore alla piazza detta Nostriana	ref_to	100998 (chiesa S. Gregorio Armeno)	1:324,328
101005	chiesa S. Gregorio de Arco Cabredato	base		1:300,305,312n
101006	chiesa S. Gregorio de Regionario	ref_to	102511 (chiesa S. Tommaso a Capuana)	1:404
101009	chiesa S. Iacopo Apostolo dei Pisani	ref_to	100847 (chiesa S. Giacomo degli Italiani)	2:484,485
101010	chiesa S. Iacopo della Spada	ref_to	100847 (chiesa S. Giacomo degli Italiani)	2:484,485
101011	chiesa S. Ignazio al Mercato	base		2:306
101053	chiesa S. Jasine	base		2:402,411n
101054	chiesa S. Jasino	ref_to	101053 (chiesa S. Jasine)	2:411n
101055	chiesa S. Jasso	ref_to	101053 (chiesa S. Jasine)	2:411n
101056	chiesa S. Jerusole	ref_to	101743 (chiesa S. Maria di Gerusalemme)	2:210
101057	chiesa S. Joseph	ref_to	100982 (chiesa S. Giuseppe)	3:83
101062	chiesa S. Leonardo	base		8:211,226,228,234,236,254,340,372,405,416		N820 (chiesa S. Leonardo) 
101060	chiesa S. Leonardo a Somma Piazza	base		1:413,425n
101063	chiesa S. Libano	base		4:10d,11,18,169,208
101064	chiesa S. Liborio	base		3:385,400n		N367 (chiesa S. Liborio) 	Q55171512 (chiesa di San Liborio) 
101067	chiesa S. Ligoritiello nel Palazzo Tocco	base		1:303,380,385
101072	chiesa S. Lorenzello	base		1:252
101070	chiesa S. Lorenzello a Capuana	ref_to	100078 (chiesa S. Andrea a Capuana)	1:271,286n
101082	chiesa S. Lorenzo	base/ref_to/ref_to	 102238 (chiesa S. Restituta) 100078 (chiesa S. Andrea a Capuana)	2:194,315,323,333,340; 9:2; 1:270n; 1:271,278
101073	chiesa S. Lorenzo Maggiore	base		1:222,225,336,337,338,341,349n	Z4310 (Chiesa S. Lorenzo Maggiore) 	N220 (chiesa S. Lorenzo Maggiore) 	Q55171514 (chiesa di San Lorenzo Maggiore) 
101077	chiesa S. Lorenzo a Chiaia	base		8:2
101086	chiesa S. Luca	base		2:194
101099	chiesa S. Lucia	base/ref_to	 100860 (chiesa S. Gianuario, alias S. Gennariello)	6:351; 6:243,256		N188 (chiesa S. Lucia) N429 (chiesa S. Lucia) 
101088	chiesa S. Lucia a Mare	base		7:20,26,99,100,01,103,105,117,142,143,144,246,255,66,316			Q54087792 (chiesa di Santa Lucia a Mare) 
101098	chiesa S. Lucia a Porta S. Gennaro	base		1:426,427,438
101090	chiesa S. Lucia al Monte	base		3:89,186,191,203,216,223,232,378,385,386,387,388,389d,401,402,403,404,405,406,407d,408,410,413,414,416,421,422,425,437; 4:93,327,353; 7:541,543,555; 9:8,24
101095	chiesa S. Lucia dei F.11i Cappellisti	base		7:309,14
101096	chiesa S. Lucia dell'Arte dei Molinari	ref_to	101102 (chiesa S. Luciella)	1:325,332
101102	chiesa S. Luciella	base		1:325,332
101101	chiesa S. Luciella alla Consolazione	base		1:436,439n
101103	chiesa S. Ludovico da Tolosa	ref_to	100412 (cappella S. Caterina)	1:169
102421	chiesa S. Luigi	base		10:68,289
101105	chiesa S. Luigi a Capuana	base		1:530
101107	chiesa S. Luigi di Palazzo	base		3:180; 7:269,270,271,272,273,277,280,288,290,92,296,339,340,348
101110	chiesa S. Macario	base		9:14
101152	chiesa S. Mandato	base		4:267,391,392,401,402,403,414,416,506,518; 9:13,469
101160	chiesa S. Marcellino	base		2:121			Q55171516 (chiesa di San Marcellino) 
101173	chiesa S. Marco	base		6:31,34		N443 (chiesa S. Marco) 
101166	chiesa S. Marco ad Diaconiam	ref_to	100095 (chiesa SS. Andrea e Marco a Nilo)	2:91n
101167	chiesa S. Marco ai Lanzieri	base		2:403,404,405,408,411n
101169	chiesa S. Marco al Salvatore	ref_to	100095 (chiesa SS. Andrea e Marco a Nilo)	2:493n
101170	chiesa S. Marco dei Tavernieri	ref_to	100095 (chiesa SS. Andrea e Marco a Nilo)	2:493n
101185	chiesa S. Margherita	ref_to	100411 (chiesa SS. Caterina e Paolo)	1:249n		N124 (chiesa S. Margherita) 
101176	chiesa S. Margherita al Porto	base		2:413,415,417; 5:404,414
101181	chiesa S. Margherita de Ferillis	base		2:61
101182	chiesa S. Margherita dei Cormignoni	ref_to	101101 (chiesa S. Luciella alla Consolazione)	1:426,436,439n
101183	chiesa S. Margherita dei Tedeschi	base		8:467
101184	chiesa S. Margherita di Paulo	ref_to	100411 (chiesa SS. Caterina e Paolo)	1:249n
101189	chiesa S. Margheritella	ref_to	101176 (chiesa S. Margherita al Porto)	2:403,413
101818	chiesa S. Maria	base		4:18
101193	chiesa S. Maria Addolorata	base/ref_to/ref_to	 100343 (cappella Carità di Dio) 301192 (chiesa SS. Addolorata)	10:367; 4:506; 7:310,14,316,325
101190	chiesa S. Maria Addolorata alla Pigna	base		9:630
101194	chiesa S. Maria Ancillarum	base		1:251,252,461,462,465,470n,549n; 2:180			Q1256178 (chiesa di Santa Maria Ancillarum) Q55171518 (chiesa di Santa Maria Ancillarum) 	14.259126 40.85377
101197	chiesa S. Maria Annunziata	base		2:244,246; 7:151,152,156
101196	chiesa S. Maria Annunziata a Fonseca	base		5:336,360
101202	chiesa S. Maria Antesaecula	base		5:168,193,210,212,216,217; 9:542		N537 (chiesa S. Maria Antesaecula) 	Q786177 (chiesa di Santa Maria Antesaecula) Q55171524 (chiesa di Santa Maria Antesecula) 	14.251575 40.85947
101207	chiesa S. Maria Apparente	base		7:453,490,512,522,541,542,543,544,545,46,547,548,550,556d,570; 8:430,432,438,441; 9:6,8,13,18,24,276,278,293,312		N487 (chiesa S. Maria Apparente) 	Q1256182 (chiesa di Santa Maria Apparente) 	14.238436 40.83995
101213	chiesa S. Maria Assunta	ref_to	100617 (chiesa Donnaromita)	2:90
101212	chiesa S. Maria Assunta, dietro la Pace	base		1:395n
101219	chiesa S. Maria Avvocata	base/ref_to	 300907 (chiesa S. Giovanni a mare)	6:296,300,306,308,345,346,374; 2:288,293		N324 (chiesa S. Maria Avvocata) N549 (chiesa S. Maria Avvocata) 	Q1256190 (chiesa di Santa Maria Avvocata) 	14.248615 40.850295
101220	chiesa S. Maria Capo Rosa	base		2:144,147
101223	chiesa S. Maria Donna Imbriana	ref_to	102028 (chiesa S. Patrizia)	1:427,439n
101742	chiesa S. Maria Donnalbina	base		2:23n		N78 (chiesa S. Maria Donnalbina) 	Q779810 (chiesa di Santa Maria Donnalbina) 	14.252553 40.844575
101224	chiesa S. Maria Donnaregina antica	base		1:452,456,460n,464
101226	chiesa S. Maria Donnaregina nuova	base		1:252,457			Q1256212 (chiesa di Santa Maria Donnaregina Nuova) 	14.25869 40.854
101227	chiesa S. Maria Donnaromita	base		2: => 		N114 (chiesa S. Maria Donnaromita) 	Q1256215 (chiesa di Santa Maria Donnaromita) 	14.256251 40.848016
101228	chiesa S. Maria Egiziaca a Forcella	base		2:211,212,213,214d,215,216,217,218			Q1256227 (chiesa di Santa Maria Egiziaca a Forcella) Q55171427 (chiesa di Santa Maria Egiziaca a Forcella) 	14.264282 40.849634
101230	chiesa S. Maria Egiziaca all'Olmo	ref_to	101228 (chiesa S. Maria Egiziaca a Forcella)	2:216
101233	chiesa S. Maria Francesca delle Cinque Piaghe	base		3:187,197			Q1256225 (chiesa di Santa Maria Francesca delle Cinque Piaghe) 	14.24771 40.84044
101235	chiesa S. Maria Incoronata	ref_to	101522 (chiesa S. Maria dell'Incoronatella a Rua Catalana)	2:491n		N69 (chiesa S. Maria Incoronata) 	Q1256238 (chiesa di Santa Maria Incoronata) 	14.252063 40.84121
101236	chiesa S. Maria Intercede	ref_to	100130 (chiesa S. Aniello a Caponapoli)	1:17,20,22n
101243	chiesa S. Maria Maddalena	base/ref_to/ref_to	 100368 (chiesa Carminiello a Toledo) 101112 (chiesa Maddalena degli Spagnoli)	4:258,253,254,262,263; 6:411,412; 3:332; 3:298
101239	chiesa S. Maria Maddalena dei Pozzi	base		4:15,376,386			Q429873 (chiesa di Santa Maria Maddalena de' Pazzi) 	14.24441 40.85285
101246	chiesa S. Maria Maggiore	base		1:196,197,200,201,203,204n,208; 2:63n; 4:96,151		N203 (chiesa S. Maria Maggiore) N204 (chiesa S. Maria Maggiore) 
101250	chiesa S. Maria Materdomini	base		4:35,42,48,61,62,63,64,65,72,74,85			Q1256248 (chiesa di Santa Maria Materdomini) 	14.247758 40.847352
101251	chiesa S. Maria Odegitria	ref_to	101418 (chiesa S. Maria del Buoncammino)	2:412,414
101253	chiesa S. Maria Ognibene	base/ref_to	 101128 (chiesa Madonna dei Sette Dolori)	3:372,377n,380,381d,386,387,388,394,397,398,400n,403; 4:79; 3:385,386,388,393,401,402			Q259128 (chiesa di Santa Maria Ognibene) Q55171538 (chiesa di Santa Maria Ognibene) 	14.24554 40.844226
101257	chiesa S. Maria Porta Coeli	base		2:162n; 9:470		N212 (chiesa S. Maria Portacoeli) 	Q3673512 (chiesa di Santa Maria Porta Coeli) 
101255	chiesa S. Maria Porta Coeli ai Mannesi	ref_to	100537 (chiesa Crocelle ai Mannesi)	1:364,366
101256	chiesa S. Maria Porta Coeli in via S. Paolo	base		1:211,214,219n
101260	chiesa S. Maria Primo Cielo	ref_to	102385 (chiesa SS. Severino e Sossio)	2:143n
101262	chiesa S. Maria Regina Coeli	base		1:205,413,422,425n		N290 (chiesa S. Maria Regina Coeli) 	Q1256250 (chiesa di Santa Maria Regina Coeli) 	14.25427 40.852194
101271	chiesa S. Maria Scala Coeli	base		9:568
300290	chiesa S. Maria Stella Maris	ref_target		2:162n
101273	chiesa S. Maria Stella Maris a Porto	base		2:149,152,149,161,162n
101277	chiesa S. Maria Succurre Miseris	base/ref_to	 301276 (cappella S. Maria a Fasonella)	5:116,141,143,152,160,192,361; 2:40			Q55171636 (chiesa di Santa Maria Succurre Miseris) 
101279	chiesa S. Maria Vertecoeli	base		1:271,272,273,279,280,282,286n,477; 2:97; 3:68,227,228			Q55171640 (chiesa di Santa Maria Verteceli) Q3673535 (chiesa di Santa Maria Vertecoeli) 	14.260556 40.85376
101289	chiesa S. Maria Visitapoveri	base		2:425,426,428,429
101284	chiesa S. Maria Visitapoveri alla Dogana	ref_to	102578 (cappella Fondaco Visitapoveri)	2:485
101292	chiesa S. Maria a Bagno	base		1:388,389,390
101293	chiesa S. Maria a Cancello	base		2:183,235,236,237,238,240,243			Q3673544 (chiesa di Santa Maria a Cancello) 
101294	chiesa S. Maria a Cappella Nuova	base		7:62,06,416,422,434	Z2550 (Chiesa S. Maria a Cappella Nuova) 	N452 (chiesa S. Maria a Cappella Nuova) 	Q3673550 (chiesa di Santa Maria a Cappella Nuova) 
101295	chiesa S. Maria a Cappella Vecchia	base		7:20,76,84,91,151,178,187,196,44,406,407,408,409,412,416,424,426,27,434,443,444		N453 (chiesa S. Maria a Cappella Vecchia) 	Q55171528 (chiesa di Santa Maria a Cappella Vecchia) 
101298	chiesa S. Maria a Cellaro	ref_to	101194 (chiesa S. Maria Ancillarum)	1:450n,470n,478
101299	chiesa S. Maria a Cerano	base		6:241
101300	chiesa S. Maria a Cerbeto	base		2:210,215
101301	chiesa S. Maria a Cerleto	ref_to	101300 (chiesa S. Maria a Cerbeto)	2:209n
101303	chiesa S. Maria a Cicogna	ref_to	100833 (chiesa Gesù delle Monache)	1:440,450n
101304	chiesa S. Maria a Cimmino	ref_to	101779 (chiesa S. Maria di Portanova)	2:378
101305	chiesa S. Maria a Circolo	base		6:2; 7:20,164
101307	chiesa S. Maria a Colonna	base		1:350,351,355
101310	chiesa S. Maria a Crescentiis	ref_to	101773 (chiesa S. Maria di Piedigrotta)	2:208n
101312	chiesa S. Maria a Foria	base		6:315,316
101313	chiesa S. Maria a Lanzati	base		6:213,216,236
101314	chiesa S. Maria a Luzzola	base		1:132n
101315	chiesa S. Maria a Mare	base/ref_to	 101273 (chiesa S. Maria Stella Maris a Porto)	3:401; 2:412,413,414,424,491 n; 2:161,162n
101316	chiesa S. Maria a Moneta	base		2:111n,113,114,115,116,118,124,369
101317	chiesa S. Maria a Parete	base		2:289,290
101318	chiesa S. Maria a Pergola	base		10:252,254,430
101319	chiesa S. Maria a Piazza	base		1:379,380,381,383,387n,390,404n,422; 2:178,180,182,190n			Q1256251 (chiesa di Santa Maria a Piazza) 	14.26214 40.85079
101807	chiesa S. Maria a Salito	base		1:230,234n
101323	chiesa S. Maria a Selice	base/ref_to	 102398 (chiesa S. Severo Maggiore)	2:356; 2:144,147,153,162n
101325	chiesa S. Maria a Sicula	base		2:144,178,235; 5:209,216; 1:388,389,390,394,396,400		N155 (chiesa S. Maria di Scala) 	Q16540686 (chiesa di Santa Maria a Sicola) 
101332	chiesa S. Maria ad Agnone	base		1:287,288,289,294,295,299n,406,410,550; 5:482			Q3673617 (chiesa di Santa Maria ad Agnone) 	14.2615 40.85387
101335	chiesa S. Maria ad Herculem	ref_to	100659 (chiesa S. Eligio dei Chiavettieri)	2:177,179
101810	chiesa S. Maria ad Nives	ref_to	101293 (chiesa S. Maria a Cancello)	2:235,236
101336	chiesa S. Maria ad Obolo	base		3:401
101338	chiesa S. Maria ad Obulum	ref_to	301337 (chiesa S. Maria dell'Ovo)	2:356,364
101337	chiesa S. Maria ad Obulum sopra la lamia	ref_to	301337 (chiesa S. Maria dell'Ovo)	2:356
101339	chiesa S. Maria ad Palatium	ref_to	101798 (chiesa S. Maria la Nova)	2:3,11
101340	chiesa S. Maria ad Paradisum	base		2:386,387,388,394; 3:106,109
101342	chiesa S. Maria ad Piczione	base		1:440,450n
101343	chiesa S. Maria ad Portellam	ref_to	101340 (chiesa S. Maria ad Paradisum)	2:388,394,400n
101345	chiesa S. Maria ad illa sancta	base		6:241
101346	chiesa S. Maria ai Monti	base		4:313,326,327,349		N347 (chiesa S. Maria ai Monti) N349 (chiesa S. Maria dei Monti) 
101348	chiesa S. Maria alle Paludi	base		6:412
101349	chiesa S. Maria at Media	base		2:402
101353	chiesa S. Maria de Domino Reclauso	base		2:144,158
101354	chiesa S. Maria de Illi Mundulis	base		1:325,333
101355	chiesa S. Maria de Illo Arco	base		1:406
101357	chiesa S. Maria de Palatio	base		3:153
101360	chiesa S. Maria de Scotellis	ref_to	301360 (confraternita Carlo Borromeo)	3:67,68,77
101361	chiesa S. Maria de Zocis	ref_to	101797 (chiesa S. Maria la Grande)	2:404
101362	chiesa S. Maria de bono itinere	ref_to	101418 (chiesa S. Maria del Buoncammino)	2:
101363	chiesa S. Maria de' Bottizzelli	ref_to	101661 (chiesa S. Maria delle Grazie a Caponapoli)	1:425n
101365	chiesa S. Maria de' Vottozzielli	ref_to	101661 (chiesa S. Maria delle Grazie a Caponapoli)	1:425n
101366	chiesa S. Maria degli Afflitti	ref_to	100631 (chiesa Ecce Homo)	1:125,130
101375	chiesa S. Maria degli Angeli	ref_to/ref_to/ref_to	100631 (chiesa Ecce Homo) 100973 (chiesa S. Giuseppe dei Ruffi) 100782 (chiesa S. Gennaro Spogliamorti)	1:130; 1:252,440,445; 1:438,439n
101371	chiesa S. Maria degli Angeli a Pizzofalcone	base		7:178,179,180,181,187,01,202,203,204,206,218,230,271,295,39,340,341,344,345,349,352,355,369,71		N419 (chiesa S. Maria degli Angeli a Pizzofalcone) 
101372	chiesa S. Maria degli Angeli alla calata San Francesco	base		9:278,280,286,287,295
101374	chiesa S. Maria degli Angeli alle Croci	base		6:57,60,81,82,83,86,88d,92d,94,95d,113,17,213,218,219d,222,243,244,257,295,14		N543 (chiesa S. Maria degli Angeli alle Croci) 	Q1256256 (chiesa di Santa Maria degli Angeli alle Croci) Q1256256 (chiesa di Santa Maria degli Angeli alle Croci) 	14.2601 40.861514.2601 40.8617
101382	chiesa S. Maria dei Cimbri	base		1:369n
101383	chiesa S. Maria dei Cocchieri	ref_to	101620 (chiesa S. Maria della Sanità ai Tribunali)	1:318
101384	chiesa S. Maria dei Costanzi	ref_to	101715 (chiesa S. Maria delle Rose dei Costanzi)	2:374,384n
101386	chiesa S. Maria dei Martiri	ref_to/ref_to	101114 (chiesa Maddalena)	1:541n; 2:246
101389	chiesa S. Maria dei Meschini	base/ref_to	 101394 (chiesa S. Maria dei Muschini)	2:66,69; 2:357,367n
101390	chiesa S. Maria dei Miracoli	base		6:53d,57,117d,158,160,161,166,168d,174,75,178,186,188,189,191,194,210,222,57,347		N540 (chiesa S. Maria dei Miracoli) 	Q977415 (chiesa di Santa Maria dei Miracoli) Q55171628 (chiesa di Santa Maria dei Miracoli) 	14.25623 40.85883
101393	chiesa S. Maria dei Moschini	ref_to	101394 (chiesa S. Maria dei Muschini)	2:367n
101394	chiesa S. Maria dei Muschini	base		2:356,358,362
101395	chiesa S. Maria dei Pignatelli	base		2:493n		N111 (chiesa S. Maria dei Pignatelli) 
101396	chiesa S. Maria dei Poveri	ref_to	100631 (chiesa Ecce Homo)	1:130
101398	chiesa S. Maria dei Saponari	base		2:212,213,218,219n
101399	chiesa S. Maria dei Sette Dolori	ref_to	101128 (chiesa Madonna dei Sette Dolori)	3:388,389d,394,400n,421		N354 (chiesa S. Maria dei Sette Dolori) N731 (chiesa S. Maria dei Sette Dolori) N1058 (chiesa S. Maria di Sette Dolori) 	Q55171711 (chiesa di Santa Maria dei Sette Dolori) 
101404	chiesa S. Maria dei Vergini	base		1:439n; 5:116,141,153,159d,160,167,168,170,172,178,180,192; 6:2,158,160,166,188,314; 9:2			Q248568 (chiesa di Santa Maria dei Vergini) Q55171637 (chiesa di Santa Maria dei Vergini) 	14.2546 40.857114
101410	chiesa S. Maria del Buon Cammino	base		3:385,401; 6:256		N63 (chiesa S. Maria del Buon Camino) 
101417	chiesa S. Maria del Buon Successo	ref_to	102487 (chiesa S. Teresella degli Spagnoli)	3:307
101418	chiesa S. Maria del Buoncammino	base		2:412,413,414
101420	chiesa S. Maria del Carmelo	base		1:364		N412 (chiesa S. Maria del Carminello) 
101434	chiesa S. Maria del Carmine	base/ref_to/ref_to/ref_to	 100368 (chiesa Carminiello a Toledo) 101132 (chiesa Madonna del Carmine a Capodichino) 100362 (chiesa Carmine a Chiaia, detta Carminiello)	6:350; 9:2; 3:325,332; 6:257; 8:155	Z4308 (Chiesa S. Maria del Carmine) 	N16 (chiesa S. Maria del Carmine) N467 (chiesa S. Maria del Carmine) 	Q3669351 (chiesa di Maria Santissima del Carmine) 	14.239008 40.858726
101423	chiesa S. Maria del Carmine Maggiore	base		1:11n,; 2:292			Q55171417 (chiesa di Santa Maria del Carmine Maggiore) 
101426	chiesa S. Maria del Carmine a Capo de Chio	base		6:243
101427	chiesa S. Maria del Carmine a Marconiglio	base		6:375,392
101428	chiesa S. Maria del Carmine ai Mannesi	base		1:363,364,365			Q55171419 (chiesa di Santa Maria del Carmine ai Mannesi) 
101429	chiesa S. Maria del Carmine e S. Giovanni Battista detta del Chiaiese	base		2:329,331
101430	chiesa S. Maria del Carmine e S. Vito	ref_to	101643 (chiesa S. Maria della Vita)	4:490
101431	chiesa S. Maria del Carmine e dei SS. Alberto e Teresa	base		3:82
101439	chiesa S. Maria del Consiglio	base		3:362,363		N375 (chiesa S. Maria del Consiglio) 
101440	chiesa S. Maria del Faro	base		10:535,543,546,555,559,572,573,658,659,666,670,671,672		N1082 (chiesa S. Maria del Faro) 	Q1256274 (chiesa di Santa Maria del Faro) 	14.19135 40.79575
101441	chiesa S. Maria del Gesù	ref_to	100833 (chiesa Gesù delle Monache)	1:440,450n
101447	chiesa S. Maria del Monte	base		4:92; 7:375,402
101445	chiesa S. Maria del Monte Carmelo	ref_to	100378 (cappella Castrucci)	6:186
101446	chiesa S. Maria del Monte dei Poveri	ref_to	100303 (chiesa Biancolelle)	1:289,298			Q3673745 (chiesa di Santa Maria del Monte dei Poveri) 	14.26217 40.854015
101449	chiesa S. Maria del Paradiso	base		5:210; 10:252,254,272,430
101453	chiesa S. Maria del Parto	base		8:393,395,399,400,406,414,416		N700 (chiesa S. Maria del Parto) 
101454	chiesa S. Maria del Percejo di Costantinopoli	ref_to	100617 (chiesa Donnaromita)	2:90
101456	chiesa S. Maria del Pertuso	ref_to	101529 (chiesa S. Maria della Carità)	4:3,10
101457	chiesa S. Maria del Pianto	base		6:241,256,429d,32d,433d		N574 (chiesa S. Maria del Pianto) 	Q3673749 (chiesa di Santa Maria del Pianto) Q55171545 (chiesa di Santa Maria del Pianto) 	14.28335556 40.86763889
101458	chiesa S. Maria del Pilar	base		2:437n,440,442; 9:14,30,38
101459	chiesa S. Maria del Piliero	ref_to	101458 (chiesa S. Maria del Pilar)	2:440		N54 (chiesa S. Maria del Piliero) 
101460	chiesa S. Maria del Popolo	base/ref_to	 100717 (chiesa SS. Filippo e Giacomo)	1:417,420,425n; 2:298			Q48456603 (chiesa di Santa Maria del Popolo) Q48456603 (chiesa di Santa Maria del Popolo) 
101463	chiesa S. Maria del Porto	base		4:180
101469	chiesa S. Maria del Presepe	base/ref_to/ref_to	 101246 (chiesa S. Maria Maggiore) 101633 (chiesa S. Maria della Stalletta)	6:2,6,8d,13d,14,18,26,30; 1:204n; 1:425n
101470	chiesa S. Maria del Presidio	base		4:20,24			Q3673759 (chiesa di Santa Maria del Presidio) 	14.248179 40.845916
101473	chiesa S. Maria del Purgatorio	base		1:211,212,214
101478	chiesa S. Maria del Rifugio	base		1:287,288,289,290,295,296,299n		N242 (chiesa S. Maria del Rifugio) N939 (chiesa S. Maria del Rifugio) 	Q1256291 (chiesa di Santa Maria del Rifugio) Q55171706 (chiesa di Santa Maria del rifugio) 	14.26237 40.8529
101482	chiesa S. Maria del Rimedio	base/ref_to	 102521 (chiesa SS. Trinità della Cesarea)	2:440,441,442,451n; 4:402
101480	chiesa S. Maria del Rimedio al Molo Grande	base		2:476,482			Q1256286 (chiesa di Santa Maria del Rimedio al Molo Grande) 	14.253824 40.841204
101481	chiesa S. Maria del Rimedio nuova	base		2:476,482
101485	chiesa S. Maria del Riposo	base		6:374,375,381d
101491	chiesa S. Maria del Rosario	base		6:256		N359 (chiesa S. Maria del Rosario) N409 (chiesa S. Maria del Rosario) 
101487	chiesa S. Maria del Rosario a Portamedina	base		4:79,80,85,86,88,91			Q973860 (chiesa di Santa Maria del Rosario a Portamedina) 	14.245857 40.846221
101488	chiesa S. Maria del Rosario a S. Severo a Forcella	ref_to	101634 (chiesa S. Maria della Stella alle Paparelle)	2:162n
101495	chiesa S. Maria del Soccorso	base		3:362,370,375; 4:222,288; 5:95,98d,106; 10:270,276,377		N370 (chiesa S. Maria del Soccorso) 	Q1256295 (chiesa di Santa Maria del Soccorso) Q55171713 (chiesa di Santa Maria del Soccorso) Q3673782 (chiesa di Santa Maria del Soccorso) 	14.2486 40.8615
101492	chiesa S. Maria del Soccorso all'Arenella	base		9:469,470,471,474,478,480,504,537			Q3673781 (chiesa di Santa Maria del Soccorso all'Arenella) Q3673781 (chiesa di Santa Maria del Soccorso all'Arenella) 	14.2315 40.853414.231545 40.8534
101503	chiesa S. Maria dell'Aiuto	base		2:10,24,27,31,32,33,34,45n		N80 (chiesa S. Maria dell'Aiuto) 	Q654157 (chiesa di Santa Maria dell'Aiuto) 	14.254 40.8444
101505	chiesa S. Maria dell'Anima	ref_to	101653 (chiesa S. Maria delle Anime dei Tedeschi)	2:403,405
101504	chiesa S. Maria dell'Anima dei Tedeschi	base		8:434,442,447,467
101511	chiesa S. Maria dell'Arco	base		2:113,116,125,126; 6:268d		N1079 (chiesa S. Maria dell' Arco) 	Q943287 (chiesa di Santa Maria dell'Arco) 	14.255541 40.888293
101517	chiesa S. Maria dell'Assunta	base		10:261
101514	chiesa S. Maria dell'Assunta a S. Martino	ref_to	101447 (chiesa S. Maria del Monte)	4:92,327
101515	chiesa S. Maria dell'Assunta a San Martino	base		9:16,28,122
101518	chiesa S. Maria dell'Assunto	ref_to	100137 (chiesa S. Anna a Marconiglio)	6:375,392
101519	chiesa S. Maria dell'Avvocata	base		4:118,119,122,126,240,243,248
101521	chiesa S. Maria dell'Incoronata	base		3:14
101522	chiesa S. Maria dell'Incoronatella a Rua Catalana	base		2:484,485,49ln
101523	chiesa S. Maria dell'Oliva	base		5:374,388
101524	chiesa S. Maria dell'Olivo	base		4:180,181,188,189
301337	chiesa S. Maria dell'Ovo	ref_target		2:356
101525	chiesa S. Maria dell'Uovo, o dell'Ovo	base		2:356,359,360,362
101527	chiesa S. Maria della Bruna	ref_to	101423 (chiesa S. Maria del Carmine Maggiore)	2:292n
101528	chiesa S. Maria della Candelaja	ref_to	100331 (chiesa Candelora)	2:63n			Q3673815 (chiesa di Santa Maria della Candelora) Q55171526 (chiesa di Santa Maria della Candelora) 
101529	chiesa S. Maria della Carità	base		3:87; 4:3,4,5,10,11,13,16,26		N366 (chiesa S. Maria della Carità) 	Q1616669 (chiesa di Santa Maria della Carità) 	14.24864 40.84451
101531	chiesa S. Maria della Catena	base		5:24; 7:246,247,48,261d,266		N434 (chiesa S. Maria della Catena) 	Q719084 (chiesa di Santa Maria della Catena) Q55171422 (chiesa di Santa Maria della Catena) 	14.248585 40.83156
101534	chiesa S. Maria della Concettione	ref_to	100541 (chiesa Crocelle al Chiatamone)	7:22
101535	chiesa S. Maria della Concezione	ref_to	100826 (chiesa Gesù Nuovo)	1:59n
